ensembl_gene_id	chromosome_name	start_position	end_position	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	entrez_gene_id
ENSG00000131153	16	85709804	85723679	141.864542616161	-2.10417087008097	0.461522498577149	5.13501793560553e-06	0.000114598098381778	GINS2	51659
ENSG00000011201	X	8496915	8700227	82.4187757096616	-2.10295067900018	0.468914588780262	7.3009710954673e-06	0.000155877050753045	KAL1	3730
ENSG00000187955	8	121072019	121384275	3085.01668435365	-2.10022809770823	0.31870019628029	4.39884171700638e-11	2.83385075319997e-09	COL14A1	7373
ENSG00000164104	4	174252846	174256276	977.927687373367	-2.09772355887646	0.179958445273994	2.12077581251842e-31	1.65029844147815e-28	HMGB2	3148
ENSG00000068489	17	57232860	57282066	521.689096878254	-2.09298769424218	0.480792724889573	1.34163624305257e-05	0.000267376255984627	PRR11	55771
ENSG00000104267	8	86376081	86393722	114.85049209759	-2.08911801500786	0.517107543700299	5.34496419694228e-05	0.000898525249025487	CA2	760
ENSG00000080573	19	10070237	10121147	1125.50014103567	-2.088899120228	0.299367279840926	3.00022613704795e-12	2.41734841614463e-10	COL5A3	50509
ENSG00000163017	2	74119441	74146992	40.8786008255055	-2.08750742348446	0.40953456039855	3.44590265412314e-07	1.01287615787695e-05	ACTG2	72
ENSG00000120802	12	98909290	98944157	945.742715055861	-2.08140373975323	0.223368778439723	1.18286789199872e-20	3.39586442392254e-18	TMPO	7112
ENSG00000162073	16	3019246	3023490	59.5252143038274	-2.07649595847032	0.449399916991486	3.82637187044149e-06	8.81884771698791e-05	PAQR4	124222
ENSG00000176887	2	5832799	5841516	32.4799714839733	-2.06357988647249	0.527697999788273	9.20930781238462e-05	0.00142949728090401	SOX11	6664
ENSG00000145861	5	159774758	159797648	12.6512071231019	-2.06149608161192	0.523596826313259	8.24440244950292e-05	0.00129950416008423	C1QTNF2	114898
ENSG00000203760	6	126661320	126670021	141.027024803022	-2.05815120757236	0.263784431091316	6.07415564459721e-15	7.30133261832274e-13	CENPW	387103
ENSG00000092068	14	23594504	23652883	718.244951891274	-2.05496148737332	0.243493025188275	3.18674475085374e-17	5.44693886027429e-15	SLC7A8	23428
ENSG00000123374	12	56360553	56366568	207.583009925164	-2.05046465996807	0.274471638758365	7.98369725937298e-14	8.22571177559787e-12	CDK2	1017
ENSG00000044524	3	89156674	89531284	32.8530033784206	-2.04655149226368	0.527335939514859	0.0001040597181443	0.00158774296466819	EPHA3	2042
ENSG00000258445	14	61246696	61247313	38.0441677036225	-2.04313987064911	0.411141665166596	6.71498842113624e-07	1.87146284272383e-05	NA	NA
ENSG00000144395	2	197504278	197628214	14.2005248727675	-2.04062279939595	0.510224159801096	6.34862926468769e-05	0.00104351844000453	CCDC150	284992
ENSG00000169515	19	46913629	46916841	503.083602669347	-2.04054336800055	0.212490616553964	7.76650159678049e-22	2.60972104791817e-19	CCDC8	83987
ENSG00000104889	19	12917394	12924452	240.008348476697	-2.03851669107562	0.163902818157966	1.63850437762342e-35	1.79446572023424e-32	RNASEH2A	10535
ENSG00000166845	18	51884287	51911588	118.707401308623	-2.03818747843587	0.209559254614868	2.3344353678876e-22	8.62865672855456e-20	C18orf54	162681
ENSG00000136492	17	59758627	59940882	82.4675542987452	-2.03626590645845	0.499856442757233	4.62717945644783e-05	0.000794574312004428	BRIP1	83990
ENSG00000127586	16	838046	850737	139.3560279073	-2.03491588059987	0.346045030768201	4.09042740062014e-09	1.81340237235888e-07	CHTF18	63922
ENSG00000106976	9	130965658	131017527	393.312087170885	-2.03142017558525	0.418257711774065	1.1926037667658e-06	3.09344678800568e-05	DNM1	1759
ENSG00000115687	2	242045514	242089679	42.1365926129262	-2.0313602518629	0.324497386867734	3.84927188615968e-10	2.05456623959822e-08	PASK	23178
ENSG00000102384	X	100353178	100418670	89.1621962324379	-2.03129981356769	0.337448886822616	1.74872636191826e-09	8.30013459420913e-08	CENPI	2491
ENSG00000146410	6	136552162	136571473	32.2670773787108	-2.0305659808809	0.369166901423043	3.78928541314608e-08	1.36835523692734e-06	MTFR2	113115
ENSG00000257331	12	45457256	45459134	60.8367693418532	-2.02826015262942	0.300692890792763	1.52723764318239e-11	1.09879360362295e-09	NA	NA
ENSG00000105894	7	136912088	137028611	114.066408174803	-2.02749808469001	0.523111788030646	0.000106257081724161	0.00161460529629159	PTN	5764
ENSG00000111247	12	4647950	4669214	113.910942944511	-2.01948679755464	0.390423177644805	2.30909945067661e-07	7.09035002663629e-06	RAD51AP1	10635
ENSG00000163394	4	26483022	26492084	376.283471804163	-2.01676732634098	0.513242540868183	8.51359459088743e-05	0.00133445926968164	CCKAR	886
ENSG00000123219	5	64813593	64858998	138.86910688306	-2.01479408114021	0.299230443902381	1.65911973314354e-11	1.17088712432111e-09	CENPK	64105
ENSG00000165490	11	82611017	82669319	108.31042882479	-2.0136674003718	0.365066104181653	3.47003448615888e-08	1.25900515037691e-06	C11orf82	220042
ENSG00000092853	1	36185819	36235568	147.75879238476	-2.01211741287806	0.493805613706814	4.60706241915399e-05	0.000791579521989445	CLSPN	63967
ENSG00000234819	9	80834036	80834273	53.750162117936	-2.00972492047818	0.333843817240079	1.74465038686557e-09	8.29410159800882e-08	NA	NA
ENSG00000160957	8	145736667	145743229	183.49414701161	-1.99260442270586	0.242443684531852	2.05491064326546e-16	3.11608757545434e-14	NA	NA
ENSG00000156427	5	170846660	170884627	17.6706263776155	-1.98740485438804	0.41948329380142	2.16109566897384e-06	5.30320323083456e-05	FGF18	8817
ENSG00000181195	8	57349233	57359293	2040.89502860434	-1.98425271225689	0.382571294261955	2.1414269636273e-07	6.6029192194431e-06	PENK	5179
ENSG00000121211	4	154265801	154336270	22.2001807120617	-1.9829850195746	0.513409212202248	0.000112284549110332	0.00168969675175192	MND1	84057
ENSG00000006634	7	87505531	87538856	110.246056256964	-1.97994453916094	0.302203521532346	5.68886004151858e-11	3.57914024314265e-09	DBF4	10926
ENSG00000171246	17	78440948	78451643	117.272686731993	-1.97875120299364	0.412802579931129	1.63932031594817e-06	4.11500014792763e-05	NPTX1	4884
ENSG00000100162	22	42334725	42343168	96.1769337726188	-1.9751719100956	0.528419437379631	0.000185573641625934	0.00258840216173532	CENPM	79019
ENSG00000147536	8	41386725	41402565	132.464133286536	-1.97466734992199	0.372317193043782	1.13464294264533e-07	3.71966649822866e-06	GINS4	84296
ENSG00000183876	5	149675906	149718870	88.7108116213531	-1.97382890255586	0.360588538092647	4.40214780665113e-08	1.56080948012798e-06	ARSI	340075
ENSG00000079616	16	29802040	29816706	400.442686915695	-1.97315689441344	0.160681809780026	1.16138703850551e-34	1.1447404909536e-31	KIF22	3835
ENSG00000151725	4	185615772	185655287	153.183378634534	-1.95769929785264	0.379139315566468	2.42328657365619e-07	7.41786583675088e-06	MLF1IP	79682
ENSG00000100479	14	50110273	50155140	59.1780113047916	-1.95478086857696	0.4851576186675	5.59749421808021e-05	0.000934601377914352	POLE2	5427
ENSG00000164251	5	76114758	76131140	37.4206333070254	-1.95420763450429	0.475323220217032	3.93397154642225e-05	0.000693664511793117	F2RL1	2150
ENSG00000118707	20	35201891	35222353	82.9939734636521	-1.95164153379762	0.282199575667952	4.6516398597239e-12	3.6485143409028e-10	TGIF2	60436
ENSG00000071539	5	892758	919472	359.777282479775	-1.95129441135272	0.307569533484392	2.23528617949461e-10	1.25660479710372e-08	TRIP13	9319
ENSG00000062822	19	50887461	50921273	272.500168389687	-1.95123453452262	0.3599720624239	5.94270586391534e-08	2.05287164013991e-06	POLD1	5424
ENSG00000172197	6	20100935	20212670	15.845778873263	-1.94815639163151	0.51626012583321	0.000160912202666428	0.00228868390228296	MBOAT1	154141
ENSG00000166803	15	64657193	64679886	268.98917246481	-1.9468870513019	0.488586911909928	6.75568222166063e-05	0.00110124323756618	KIAA0101	9768
ENSG00000092470	15	44119161	44160617	156.229663894387	-1.94546023649115	0.417665645414463	3.1939401554156e-06	7.54351520731943e-05	WDR76	79968
ENSG00000214018	X	44168560	44169722	64.4264707099678	-1.94089349770515	0.504021837788298	0.000117726697509074	0.00175728341511525	NA	NA
ENSG00000129422	8	17501304	17658426	15.588837660081	-1.93884490028126	0.518299529928449	0.000183449506092335	0.00256725125184588	MTUS1	57509
ENSG00000074219	19	49843852	49865714	118.909776738601	-1.93639200166942	0.354267363250743	4.60549129767716e-08	1.62511190539754e-06	TEAD2	8463
ENSG00000166508	7	99690351	99699563	1027.9397871384	-1.93533734379959	0.262137253865865	1.54859657619207e-13	1.54181820734005e-11	MCM7	4176
ENSG00000259358	15	32057946	32060404	20.4702791141535	-1.93456329358105	0.519356036729423	0.000195371795693298	0.00270338979815199	NA	NA
ENSG00000113296	5	79287134	79379110	259.891505546931	-1.93179680946429	0.32143157266218	1.85548044097994e-09	8.76462566130623e-08	THBS4	7060
ENSG00000183160	12	108983622	108992096	4350.09016362753	-1.92988116694099	0.43264907725893	8.17246113678504e-06	0.000171755277764558	TMEM119	338773
ENSG00000156398	10	104474295	104498952	113.364566013275	-1.92001860407677	0.295671536308261	8.37227006313936e-11	5.05240868912308e-09	SFXN2	118980
ENSG00000185347	14	105956192	105965912	51.7404921159562	-1.91880476475913	0.356947203348734	7.63288120836659e-08	2.60027992317281e-06	C14orf80	283643
ENSG00000146918	7	158424003	158497520	564.522483779122	-1.91575178290767	0.295056534079038	8.42389819562612e-11	5.07321119439235e-09	NCAPG2	54892
ENSG00000164379	6	1312675	1314992	19.7309937674002	-1.91409292388389	0.528597743904121	0.000293379622697527	0.0038200068001611	FOXQ1	94234
ENSG00000162998	2	183698002	183731890	13.2852842842844	-1.91288073361753	0.515670072156605	0.000207664820550527	0.00283894995084563	FRZB	2487
ENSG00000121621	11	28042167	28129855	166.137583671313	-1.9111979882328	0.379114132698801	4.62571771210473e-07	1.32760880307389e-05	KIF18A	81930
ENSG00000133055	1	203136939	203144941	269.086786483584	-1.90713665702792	0.319596091464886	2.41161273989455e-09	1.11076929468352e-07	MYBPH	4608
ENSG00000101412	20	32263489	32274210	139.31790798765	-1.90455107938924	0.371691888962642	2.99113122218024e-07	8.96127155419146e-06	E2F1	1869
ENSG00000163507	3	108268716	108308491	262.357123987467	-1.89683333331935	0.268264260155498	1.54082745618852e-12	1.27268904691325e-10	KIAA1524	57650
ENSG00000104738	8	48872745	48890720	982.464694836176	-1.88475172540336	0.264140153248555	9.64899608436053e-13	8.31641599805781e-11	MCM4	4173
ENSG00000165949	14	94571182	94583033	100.648537737812	-1.88331061174503	0.382037177799896	8.23759196060992e-07	2.24296127325263e-05	IFI27	3429
ENSG00000094804	17	38443885	38459171	236.041302073793	-1.88309700351484	0.219670345341188	1.01370650076598e-17	1.90181787710701e-15	CDC6	990
ENSG00000135074	5	156822542	157002783	1128.27828215149	-1.88080118527497	0.383247735189778	9.22288002432521e-07	2.4658278690714e-05	ADAM19	8728
ENSG00000171208	16	47111614	47177908	1041.12120305878	-1.87988310087589	0.311861418252008	1.66058775337872e-09	7.93272695757814e-08	NETO2	81831
ENSG00000132780	1	46049518	46084566	669.949352479263	-1.87962504111874	0.169002682846389	9.81973869080172e-29	5.69352300170602e-26	NASP	4678
ENSG00000139629	12	51745031	51786651	256.884707678457	-1.87684042750396	0.45990372852083	4.48535535435167e-05	0.000774267121005131	GALNT6	11226
ENSG00000184682	11	1910375	1912084	53.4289926884199	-1.87572204395682	0.377404663229431	6.69338112311522e-07	1.86720075292941e-05	NA	NA
ENSG00000172296	20	12989627	13147411	264.567348595761	-1.87449179485797	0.32190937866023	5.77860657822703e-09	2.47284220720945e-07	SPTLC3	55304
ENSG00000143476	1	212208919	212280742	180.26627470344	-1.87336318767188	0.498414118262992	0.000170834032711392	0.00241585956349873	DTL	51514
ENSG00000176890	18	657604	673578	747.338465830593	-1.87310245220285	0.45781832730379	4.28839251054729e-05	0.000745489515208016	TYMS	7298
ENSG00000124749	6	55921388	56258892	259.442100960294	-1.87276560373544	0.329902078302002	1.37292508478099e-08	5.45358127508502e-07	COL21A1	81578
ENSG00000097046	1	91966408	91991321	138.404822398985	-1.87116644651215	0.24607050602866	2.86697714802299e-14	3.13987089877925e-12	CDC7	8317
ENSG00000259340	15	97094611	97094747	20.1840640384421	-1.86820866087791	0.415041566344119	6.75528383848375e-06	0.000145593107218633	NA	NA
ENSG00000093009	22	19466982	19508135	106.283553280734	-1.86720011114064	0.529844558903898	0.000424999824118676	0.0052427582029794	CDC45	8318
ENSG00000153044	5	68485375	68506184	117.986503687885	-1.86578290592024	0.233351732404202	1.28963236165965e-15	1.79034877625708e-13	CENPH	64946
ENSG00000250510	12	6930711	6939136	23.169738725526	-1.86551124788049	0.38249861403185	1.07617993272017e-06	2.83371688428631e-05	GPR162	27239
ENSG00000133110	13	38136720	38172981	24001.6810644736	-1.86337938392923	0.443467118925866	2.64750266784215e-05	0.000490210731922934	POSTN	10631
ENSG00000051180	15	40986972	41024354	100.936369256802	-1.86192698013792	0.311199666842067	2.18981022445131e-09	1.02133577818652e-07	RAD51	5888
ENSG00000103995	15	49005125	49103343	94.2744547730769	-1.85495251114291	0.233365422891244	1.88473815779043e-15	2.55650033604876e-13	CEP152	22995
ENSG00000112029	6	153291664	153304714	188.691470778512	-1.85468909736531	0.282514105775095	5.20526508650845e-11	3.30389480012646e-09	FBXO5	26271
ENSG00000176974	17	18231187	18266856	98.7965566748484	-1.84937568123989	0.218202011653893	2.34030261696263e-17	4.09715259429206e-15	SHMT1	6470
ENSG00000175643	16	11343476	11445619	68.1934886880526	-1.83694512344212	0.443167889606701	3.39766126107283e-05	0.000612241581291429	RMI2	116028
ENSG00000188501	15	66839517	66858317	28.6813966731746	-1.82946529294156	0.392390076581704	3.12597946610358e-06	7.41260728249262e-05	LCTL	197021
ENSG00000187951	15	30916697	31065196	25.3302959201133	-1.82602695670913	0.412944298276838	9.78054139322423e-06	0.000201400145541532	NA	NA
ENSG00000077063	7	117350705	117514193	77.2793560521867	-1.82217450911017	0.349101064227754	1.79291690897813e-07	5.60428678630901e-06	CTTNBP2	83992
ENSG00000258648	14	31152251	31152804	10.8545646965972	-1.81078449674632	0.515264027256627	0.000440939921784978	0.00539676882747591	NA	NA
ENSG00000156509	8	101145588	101158028	12.7341408933014	-1.80714828578106	0.51433130539507	0.000442098000639399	0.00540870412863344	FBXO43	286151
ENSG00000162062	16	2510081	2514964	53.3454884818358	-1.80615934133476	0.285618841641276	2.55422669822304e-10	1.41704471794475e-08	C16orf59	80178
ENSG00000158246	1	27331511	27339327	99.8695970778811	-1.80610270903929	0.337355881082989	8.61729420860657e-08	2.89375999989346e-06	FAM46B	115572
ENSG00000164161	4	145567173	145666423	16.6844193384507	-1.80466673147927	0.47476232670983	0.000143996796024595	0.00208418270114894	HHIP	64399
ENSG00000131351	19	17160539	17186435	73.7943612008889	-1.80276949881953	0.259481544060056	3.7159811370441e-12	2.94588638665936e-10	HAUS8	93323
ENSG00000148357	9	133046882	133309510	24.6735807036208	-1.80110936886659	0.529969597499231	0.000677528680168471	0.00775930405599601	NA	NA
ENSG00000156486	8	99439250	99445076	15.790179342214	-1.80004998356793	0.480973380766038	0.000182187817543908	0.00255564220340292	KCNS2	3788
ENSG00000154920	17	48450581	48458844	37.487691612026	-1.79540958962439	0.438397999538604	4.21463256430067e-05	0.000734394136277967	EME1	146956
ENSG00000175567	11	73685712	73694352	51.6064605492517	-1.79012770120993	0.471085717479276	0.000144693640189994	0.00209017632653547	UCP2	7351
ENSG00000182511	15	91426925	91439006	60.1231359409889	-1.78324251350278	0.261315109150777	8.84733378121406e-12	6.6568870206234e-10	FES	2242
ENSG00000134463	10	11784365	11806069	47.0287976464162	-1.77335738504987	0.37168671560443	1.83215452894778e-06	4.56033749334897e-05	ECHDC3	79746
ENSG00000123473	1	47715811	47779819	181.680507986705	-1.76829731703844	0.262851173995263	1.72756088756122e-11	1.21339609133457e-09	STIL	6491
ENSG00000205362	16	56672578	56673999	24.1184578775345	-1.76786888753339	0.397498434976497	8.68809538085335e-06	0.000180920408740728	MT1A	4489
ENSG00000113763	5	176237478	176307897	12.5393019448983	-1.76009760139229	0.52398420738492	0.00078206351321911	0.00877299623895641	UNC5A	90249
ENSG00000112118	6	52128807	52149679	738.316775605007	-1.75596668131061	0.198136394837189	7.83004860507344e-19	1.83757569247636e-16	MCM3	4172
ENSG00000041982	9	117782806	117880536	18895.274604229	-1.7516164448416	0.49813563685082	0.000437533074194126	0.00536840373606652	TNC	3371
ENSG00000204103	20	39314488	39317880	101.652743972512	-1.74948813142015	0.481262815811444	0.000277761606077999	0.00365202787537858	MAFB	9935
ENSG00000105255	19	4304597	4323840	66.063788923375	-1.74943552353022	0.376550129160393	3.3850431817891e-06	7.96306498691359e-05	FSD1	79187
ENSG00000171522	5	40679600	40693837	282.676082497694	-1.74731419990313	0.392472958293992	8.50493406525931e-06	0.000177481228164938	PTGER4	5734
ENSG00000149582	11	118401756	118417995	126.733115361129	-1.74100124613372	0.283921049658117	8.67861589345355e-10	4.37929474350549e-08	TMEM25	84866
ENSG00000184445	12	123011793	123110943	238.638701903852	-1.74072497508602	0.206905616704837	3.99193601717358e-17	6.74523131587559e-15	KNTC1	9735
ENSG00000076706	11	119179241	119192231	415.02342003481	-1.73931718723618	0.304121128657718	1.07052383199524e-08	4.34826781759607e-07	MCAM	4162
ENSG00000138449	2	190425305	190448484	44.7324606797284	-1.73214422222391	0.510640422678464	0.000693587027626151	0.00790341749784404	SLC40A1	30061
ENSG00000187266	19	11488236	11495018	28.1276115890974	-1.72654167819186	0.447563758407048	0.000114485199617222	0.00171756841840753	EPOR	2057
ENSG00000164087	3	52109269	52188706	160.912731357841	-1.72623658289326	0.271209571777435	1.95347642737244e-10	1.11085188379621e-08	POC1A	25886
ENSG00000176909	19	49215999	49222978	74.4526328751521	-1.72478461388093	0.42601428131802	5.15129357053007e-05	0.000872415526234674	MAMSTR	284358
ENSG00000144644	3	30767692	30936257	23.1877557974859	-1.72370911763099	0.479771577263046	0.000327180866234533	0.00419546323267786	GADL1	339896
ENSG00000154930	20	24986868	25039616	22.7176088346601	-1.72235143842647	0.465261912571883	0.000213993929304733	0.00291738150739556	ACSS1	84532
ENSG00000145536	5	5140443	5320417	25.6665663664993	-1.72149353005025	0.446936905648788	0.000117272106378916	0.00175157951216056	ADAMTS16	170690
ENSG00000172020	3	115342171	115440337	298.749942495063	-1.72072361548686	0.25417771494441	1.28990980797882e-11	9.4288555873056e-10	GAP43	2596
ENSG00000178573	16	79619740	79634611	414.797050754929	-1.71486698211207	0.269024820009443	1.83702137417909e-10	1.04664204305348e-08	MAF	4094
ENSG00000257167	12	98906751	98910200	24.2405833623683	-1.71332788762319	0.510811190099895	0.000796145262975757	0.00888958146951264	TMPO-AS1	100128191
ENSG00000145358	4	101107027	101111939	132.30083811797	-1.71309531712351	0.456966583758699	0.000177653274674008	0.00249795878845003	DDIT4L	115265
ENSG00000126016	X	112017731	112084043	38.0416016947264	-1.7107700484808	0.504914113287019	0.000703427587291715	0.00800321421939823	AMOT	154796
ENSG00000196584	7	152341864	152373250	57.4587011911995	-1.70362025202987	0.417822657095546	4.55467227908587e-05	0.0007848581543856	XRCC2	7516
ENSG00000077152	1	202300785	202311108	172.768640022961	-1.70050057198293	0.206032172547851	1.53734175778506e-16	2.35539874495876e-14	UBE2T	29089
ENSG00000104518	8	144635377	144645232	300.530382852815	-1.69701809134769	0.270867063903441	3.72508118833126e-10	2.00273910434464e-08	GSDMD	79792
ENSG00000127083	9	95176527	95186743	110.623553032475	-1.69671601737005	0.4024308994457	2.48489391017394e-05	0.000461257457149049	OMD	4958
ENSG00000162745	1	161952982	161993644	1753.69518930045	-1.69633144289203	0.502172287567682	0.000730185411100734	0.0082523867124777	OLFML2B	25903
ENSG00000010292	12	6602522	6641121	1288.87729926022	-1.69597069814632	0.159782016987856	2.55764876585201e-26	1.32683638607445e-23	NCAPD2	9918
ENSG00000179403	1	1370241	1378262	44.878624426896	-1.69289070278151	0.320847860015584	1.31815676829141e-07	4.25987930474065e-06	VWA1	64856
ENSG00000139880	14	23516271	23526747	54.8827416665518	-1.69060905058541	0.406238077749888	3.15996026811876e-05	0.000574661901157883	CDH24	64403
ENSG00000012048	17	41196312	41277500	312.970087431927	-1.68954183597478	0.315210856222553	8.32049325683033e-08	2.81506848517704e-06	BRCA1	672
ENSG00000149503	11	61891445	61920635	424.824424483251	-1.68929068867911	0.187050796226057	1.69819868013238e-19	4.36658564969691e-17	INCENP	3619
ENSG00000079435	19	42905659	42931578	24.2468530296636	-1.68607213600597	0.36858401149026	4.7745402466135e-06	0.000107119237551109	LIPE	3991
ENSG00000138080	2	27301435	27309271	4967.58918167543	-1.68341763433835	0.354101546669234	1.99378416268947e-06	4.92532979872411e-05	EMILIN1	11117
ENSG00000184661	8	25316513	25365436	341.334778429971	-1.67344034980089	0.344724782644535	1.20737000101962e-06	3.12352851532373e-05	CDCA2	157313
ENSG00000256802	15	29967194	29973161	71.0939135733602	-1.66803807673019	0.245088149241026	1.00440396807828e-11	7.42505633401865e-10	LOC100130111	100130111
ENSG00000249115	19	36103646	36116251	117.000861277959	-1.66588382323897	0.259511488958526	1.36896417119385e-10	7.95290187469592e-09	HAUS5	23354
ENSG00000158427	X	103173479	103229570	21.6526773134689	-1.66528910749538	0.418349425169311	6.87364331753859e-05	0.00111739215447837	NA	NA
ENSG00000103196	16	84853590	84954374	79.7074883875601	-1.66505611103609	0.25016244933597	2.81572695251587e-11	1.89229649967941e-09	CRISPLD2	83716
ENSG00000164920	8	99956631	99964332	357.373424277721	-1.6646215109854	0.388950731799751	1.87082579846788e-05	0.000358004508173151	OSR2	116039
ENSG00000183814	1	226418850	226497570	73.0373089790549	-1.66447827018304	0.241232188634546	5.20387154473227e-12	4.03880529075415e-10	LIN9	286826
ENSG00000101945	X	48553945	48567403	90.5306806812931	-1.66435259310533	0.224245665812661	1.15359912534514e-13	1.16422956097119e-11	SUV39H1	6839
ENSG00000114251	3	55499743	55523973	7919.33884999514	-1.66126358684633	0.300203234085347	3.13372650623703e-08	1.14825641622588e-06	WNT5A	7474
ENSG00000121957	1	109417972	109473044	434.701084918549	-1.66087439034572	0.291138264673589	1.16506040569708e-08	4.71283668898259e-07	GPSM2	29899
ENSG00000156802	8	124332090	124428590	509.16148629085	-1.65998949290168	0.256961443046282	1.04652989266562e-10	6.2265370072681e-09	ATAD2	29028
ENSG00000183763	3	49866034	49894007	46.9970964341828	-1.65662686126361	0.282677488112251	4.61520351046056e-09	2.02780932844456e-07	TRAIP	10293
ENSG00000236609	7	6655248	6663921	15.3807446331874	-1.65656012465837	0.473993289659607	0.000474235741035056	0.00573075229358668	ZNF853	54753
ENSG00000188985	18	23749724	23751313	90.8231896616465	-1.65652804871285	0.293217094092965	1.60921328632093e-08	6.29423768207802e-07	NA	NA
ENSG00000049540	7	73442119	73484237	5745.04747676871	-1.65265063361801	0.321096263754044	2.64825206182347e-07	8.02283081934971e-06	ELN	2006
ENSG00000163739	4	74735110	74736959	2181.06556778316	-1.6427397251507	0.336387468416486	1.04232476183824e-06	2.75684644074747e-05	CXCL1	2919
ENSG00000104081	15	40380091	40401093	18.9544310139121	-1.64237942965566	0.476540599448115	0.000567976840282699	0.00665942710831063	BMF	90427
ENSG00000143416	1	151336778	151345209	801.798323304846	-1.63222028618636	0.274922513512001	2.90250398375304e-09	1.31901777012473e-07	SELENBP1	8991
ENSG00000035664	15	64199235	64364232	49.7921161700801	-1.6312808501701	0.311734543100577	1.66856080609235e-07	5.27129733292209e-06	DAPK2	23604
ENSG00000162804	2	241938255	242034983	3534.90600450395	-1.62903979789344	0.24480010279802	2.84126522217115e-11	1.90512953785943e-09	SNED1	25992
ENSG00000127863	13	24144509	24250232	610.78707101442	-1.6249087513664	0.423943592863273	0.000126671385483998	0.00187186680193449	TNFRSF19	55504
ENSG00000181544	X	14861529	14891191	27.0783712378402	-1.6214258366134	0.401041574959304	5.27633407246079e-05	0.000888614931659639	FANCB	2187
ENSG00000048540	12	16701307	16763528	48.4878102647078	-1.6212845743793	0.442431747158748	0.000247836602719783	0.00330859067378058	LMO3	55885
ENSG00000004777	19	36265434	36279724	92.1186109083143	-1.61574363795885	0.359569083614306	7.00437512783935e-06	0.000150632270931061	ARHGAP33	115703
ENSG00000125319	17	42219274	42239844	54.2589716274419	-1.61487004571829	0.283875619075181	1.28044952515536e-08	5.12353077927525e-07	C17orf53	78995
ENSG00000116774	1	114522063	114524876	2162.113906022	-1.61456332829249	0.336013850932453	1.54712896756804e-06	3.91348191368579e-05	OLFML3	56944
ENSG00000177943	9	139745395	139755249	59.3537364555341	-1.59786241456756	0.262055484276981	1.0779387083764e-09	5.37004697965424e-08	MAMDC4	158056
ENSG00000164949	8	95261481	95274578	233.698177724027	-1.59736882686491	0.224992021268635	1.25056245481956e-12	1.05353651820554e-10	GEM	2669
ENSG00000179862	1	41326729	41328018	21.6365153162731	-1.59731697938444	0.431017305676183	0.000210622222632917	0.00287672014930963	CITED4	163732
ENSG00000185432	12	51317255	51326300	725.74514503321	-1.59638304127824	0.343064435026293	3.26658407608931e-06	7.70278238675924e-05	METTL7A	25840
ENSG00000061918	4	156680144	156728743	135.297844806115	-1.59584939809622	0.309441414535839	2.50678080386258e-07	7.64180498662025e-06	GUCY1B3	2983
ENSG00000131773	8	136469700	136668965	191.987492750075	-1.59359993364095	0.355878347121933	7.53687118555745e-06	0.000159989433565638	KHDRBS3	10656
ENSG00000106333	7	100199800	100205798	7441.36227546438	-1.59195374018489	0.385514870598931	3.63675729286215e-05	0.000649781952567575	PCOLCE	5118
ENSG00000141682	18	57567180	57571538	550.422894466722	-1.59094538457143	0.377379140162002	2.48922317820139e-05	0.000461771200623683	PMAIP1	5366
ENSG00000221829	9	35073832	35080013	222.630765357032	-1.59079290575636	0.183680551313042	4.69083101569583e-18	9.30925323047824e-16	FANCG	2189
ENSG00000102886	16	30116131	30125177	18.9678863685701	-1.5894905443948	0.410175341160084	0.000106559496684095	0.0016183689352587	GDPD3	79153
ENSG00000177453	5	43192173	43280952	41.3731286177544	-1.58925193148767	0.306651357502327	2.18811659752176e-07	6.73985497799151e-06	NIM1	167359
ENSG00000142102	11	289135	296107	126.576783495193	-1.58767922869195	0.263154729858341	1.60690906004351e-09	7.68872182936676e-08	ATHL1	80162
ENSG00000198598	12	132312938	132336328	39.5011959639912	-1.58513492050739	0.47767828121724	0.000905297713535226	0.00991840204877116	MMP17	4326
ENSG00000139263	12	59265931	59314303	474.354019531866	-1.5772868162935	0.352076018253535	7.46566935152125e-06	0.000158820030737038	LRIG3	121227
ENSG00000185885	11	313506	315272	81.4652975635918	-1.57709607519597	0.463252184262102	0.000663093966776801	0.0076132536344103	IFITM1	8519
ENSG00000152495	5	110559351	110830584	66.6159547359667	-1.57621213789344	0.357270367740897	1.0250586732311e-05	0.000210346876942704	CAMK4	814
ENSG00000196932	10	63166401	63213208	60.6290300251551	-1.57400818294802	0.372910755073216	2.4336020402268e-05	0.000452588756789349	TMEM26	219623
ENSG00000163918	3	186507669	186524847	162.786989375298	-1.57363014829776	0.185653100022053	2.32697262342529e-17	4.09715259429206e-15	RFC4	5984
ENSG00000161653	17	42081914	42086431	19.8738973086708	-1.57202440851564	0.439369644048701	0.000346354575872053	0.00440124830620395	NAGS	162417
ENSG00000213445	11	65405568	65418401	319.465228210255	-1.57011263682739	0.153122887502459	1.13617722873101e-24	5.16873240824246e-22	SIPA1	6494
ENSG00000267736	19	1203208	1203820	44.5318070248471	-1.56445322572209	0.392190062457184	6.63473824242073e-05	0.00108391828634465	NA	NA
ENSG00000005189	16	20817751	20860987	71.9432770739046	-1.56315712573807	0.250063927480434	4.0775439855524e-10	2.16732722497139e-08	LOC81691	81691
